1 1:-1 2:1 3:-1 4:-1 5:-1 6:-1 7:0.241768 8:0.254095 9:0.293033 10:0.265662 11:0.244106 12:0.243027 13:0.24781 14:0.280257 15:0.161577 16:0.262622 17:0.323282 18:0.319792 19:0.245009 20:0.189969 21:0.1894 22:0.225404 23:0.237221 24:0.282385 25:0.255452 26:0.251563 27:0.252078 28:0.254571 29:0.262617 30:0.28216 31:0.28622 32:0.265326 33:0.249549 34:0.264115 35:0.261135 36:0.259027 37:0.301728 38:0.324981 39:0.338798 40:0.292997 41:0.271061 42:0.149618 43:0.125847 44:-0.130622 45:-0.172556 46:-0.12547 47:-0.111447 48:-0.177183 49:0.301992 50:-0.0742981 51:0.183468 52:0.350263 53:0.299245 54:0.319486 55:0.325612 56:0.274308 57:0.25293 58:0.200509 59:0.184083 60:-0.206096 61:-0.154883 62:-0.0621794 63:0.0587486 64:0.147806 65:0.17238 66:0.0442844 67:0.154344 68:0.482071 69:0.249867 70:0.269964 71:0.274041 72:0.221263 73:0.203198 74:0.0933204 75:0.0903797 76:-0.150378 77:-0.181016 78:0.0956931 79:0.225901 80:0.316009 81:0.054965 82:0.104974 83:0.269702 84:0.642839 85:0.245376 86:0.269661 87:0.278044 88:0.233482 89:0.224579 90:0.160021 91:0.176649 92:0.0655922 93:0.0873436 94:0.363692 95:0.463259 96:0.48863 97:0.259861 98:0.435065 99:0.517372 100:0.887778 101:0.270732 102:0.29406 103:0.30352 104:0.267844 105:0.26347 106:0.233425 107:0.255173 108:0.156927 109:0.199244 110:0.423989 111:0.506888 112:0.540587 113:0.339839 114:0.512025 115:0.548545 116:0.709162
-1 1:1 2:-1 3:-1 4:-1 5:-1 6:-1 7:0.254095 8:0.293033 9:0.265662 10:0.244106 11:0.243027 12:0.24781 13:0.280257 14:0.161577 15:0.262622 16:0.323282 17:0.319792 18:0.245009 19:0.189969 20:0.1894 21:0.225404 22:0.237221 23:0.282385 24:0.255452 25:0.251563 26:0.252078 27:0.254571 28:0.262617 29:0.28216 30:0.28622 31:0.265326 32:0.249549 33:0.264115 34:0.261135 35:0.259027 36:0.205837 37:0.324981 38:0.338798 39:0.292997 40:0.271061 41:0.274987 42:0.157042 43:0.177103 44:-0.25297 45:-0.0834836 46:-0.115937 47:-0.111003 48:-0.115595 49:0.179663 50:0.012523 51:0.159022 52:0.378111 53:0.319486 54:0.325612 55:0.274308 56:0.25293 57:0.259349 58:0.209428 59:0.23706 60:-0.32354 61:-0.039843 62:-0.0423449 63:0.0676537 64:0.235397 65:0.0613598 66:0.108144 67:0.131954 68:0.531461 69:0.269964 70:0.274041 71:0.221262 72:0.203197 73:0.214944 74:0.107195 75:0.146268 76:-0.228742 77:-0.0529601 78:0.120868 79:0.237382 80:0.381202 81:-0.0295377 82:0.147998 83:0.255995 84:0.657018 85:0.269557 86:0.277962 87:0.233407 88:0.224473 89:0.2447 90:0.182637 91:0.238628 92:0.0123057 93:0.212428 94:0.386832 95:0.468029 96:0.529502 97:0.210719 98:0.465578 99:0.514729 100:0.905316 101:0.293672 102:0.30308 103:0.267295 104:0.262819 105:0.283492 106:0.255097 107:0.309687 108:0.114928 109:0.303375 110:0.439985 111:0.50565 112:0.566667 113:0.302878 114:0.532719 115:0.541401 116:0.709468
1 1:-1 2:-1 3:-1 4:-1 5:-1 6:1 7:0.293033 8:0.265662 9:0.244106 10:0.243027 11:0.24781 12:0.280257 13:0.161577 14:0.262622 15:0.323282 16:0.319792 17:0.245009 18:0.189969 19:0.1894 20:0.225404 21:0.237221 22:0.282385 23:0.255452 24:0.251563 25:0.252078 26:0.254571 27:0.262617 28:0.28216 29:0.28622 30:0.265326 31:0.249549 32:0.264115 33:0.261135 34:0.259027 35:0.205837 36:0.18301 37:0.338798 38:0.292997 39:0.271061 40:0.274987 41:0.282718 42:0.125847 43:0.274038 44:-0.360781 45:-0.000790159 46:-0.117122 47:-0.123611 48:0.0515044 49:0.0503206 50:0.0398912 51:0.128452 52:0.411294 53:0.325612 54:0.274308 55:0.25293 56:0.259349 57:0.268824 58:0.184083 59:0.318978 60:-0.405429 61:0.056909 62:-0.0307108 63:0.0690797 64:0.393619 65:-0.0456781 66:0.124693 67:0.107506 68:0.583644 69:0.274041 70:0.221262 71:0.203197 72:0.214943 73:0.229514 74:0.0903761 75:0.223272 76:-0.269893 77:0.0505417 78:0.1394 79:0.243222 80:0.490143 81:-0.105083 82:0.15534 83:0.242764 84:0.673894 85:0.277871 86:0.233337 87:0.224412 88:0.244607 89:0.267133 90:0.176805 91:0.317075 92:-0.00541688 93:0.310295 94:0.403241 95:0.467504 96:0.600825 97:0.170282 98:0.471916 99:0.513224 100:0.921504 101:0.302769 102:0.26693 103:0.262351 104:0.282923 105:0.30526 106:0.252681 107:0.377077 108:0.103226 109:0.38323 110:0.45012 111:0.500004 112:0.615981 113:0.273223 114:0.534065 115:0.535281 116:0.708277
-1 1:-1 2:-1 3:-1 4:-1 5:1 6:-1 7:0.265662 8:0.244106 9:0.243027 10:0.24781 11:0.280257 12:0.161577 13:0.262622 14:0.323282 15:0.319792 16:0.245009 17:0.189969 18:0.1894 19:0.225404 20:0.237221 21:0.282385 22:0.255452 23:0.251563 24:0.252078 25:0.254571 26:0.262617 27:0.28216 28:0.28622 29:0.265326 30:0.249549 31:0.264115 32:0.261135 33:0.259027 34:0.205837 35:0.18301 36:0.28914 37:0.292997 38:0.271061 39:0.274987 40:0.282718 41:0.286143 42:0.177103 43:0.23558 44:-0.382985 45:0.0230577 46:-0.0899131 47:-0.137493 48:0.266217 49:-0.12581 50:0.0367739 51:0.135595 52:0.451087 53:0.274308 54:0.25293 55:0.259349 56:0.268824 57:0.273182 58:0.23706 59:0.26167 60:-0.391904 61:0.0888666 62:0.00711205 63:0.0744074 64:0.562392 65:-0.16704 66:0.118505 67:0.102833 68:0.607896 69:0.221263 70:0.203197 71:0.214943 72:0.229513 73:0.23858 74:0.146265 75:0.168718 76:-0.231606 77:0.0900898 78:0.177286 79:0.252275 80:0.592817 81:-0.182695 82:0.146147 83:0.241498 84:0.686599 85:0.233218 86:0.224315 87:0.244515 88:0.267008 89:0.283904 90:0.238769 91:0.271044 92:0.0455661 93:0.348415 94:0.434677 95:0.468956 96:0.661119 97:0.13153 98:0.467278 99:0.520206 100:0.933889 101:0.266656 102:0.262025 103:0.282495 104:0.304732 105:0.321929 106:0.307298 107:0.338841 108:0.148493 109:0.41257 110:0.472415 111:0.49606 112:0.655554 113:0.245662 114:0.526969 115:0.536327 116:0.704752
1 1:-1 2:-1 3:-1 4:1 5:-1 6:-1 7:0.244106 8:0.243027 9:0.24781 10:0.280257 11:0.161577 12:0.262622 13:0.323282 14:0.319792 15:0.245009 16:0.189969 17:0.1894 18:0.225404 19:0.237221 20:0.282385 21:0.255452 22:0.251563 23:0.252078 24:0.254571 25:0.262617 26:0.28216 27:0.28622 28:0.265326 29:0.249549 30:0.264115 31:0.261135 32:0.259027 33:0.205837 34:0.18301 35:0.28914 36:0.469708 37:0.271061 38:0.274987 39:0.282718 40:0.286143 41:0.235842 42:0.274038 43:0.112889 44:-0.317932 45:0.0264523 46:-0.0565667 47:-0.159816 48:0.401671 49:-0.236795 50:0.118388 51:0.0592471 52:0.490688 53:0.25293 54:0.259349 55:0.268824 56:0.273182 57:0.229516 58:0.318978 59:0.135967 60:-0.295277 61:0.10004 62:0.0472599 63:0.0798499 64:0.640875 65:-0.234303 66:0.162533 67:0.0555332 68:0.629569 69:0.203197 70:0.214943 71:0.229513 72:0.238579 73:0.200864 74:0.223269 75:0.0590455 76:-0.130229 77:0.109614 78:0.214679 79:0.261509 80:0.614205 81:-0.218063 82:0.169843 83:0.218307 84:0.699319 85:0.224197 86:0.24442 87:0.266918 88:0.283781 89:0.256962 90:0.317186 91:0.178013 92:0.147627 93:0.367521 94:0.463683 95:0.46985 96:0.652135 97:0.121288 98:0.4839 99:0.512717 100:0.945186 101:0.261694 102:0.282114 103:0.304246 104:0.321342 105:0.301022 106:0.374611 107:0.261918 108:0.234856 109:0.425529 110:0.491987 111:0.491394 112:0.639547 113:0.239595 114:0.536342 115:0.525453 116:0.699416
-1 1:-1 2:-1 3:1 4:-1 5:-1 6:-1 7:0.243027 8:0.24781 9:0.280257 10:0.161577 11:0.262622 12:0.323282 13:0.319792 14:0.245009 15:0.189969 16:0.1894 17:0.225404 18:0.237221 19:0.282385 20:0.255452 21:0.251563 22:0.252078 23:0.254571 24:0.262617 25:0.28216 26:0.28622 27:0.265326 28:0.249549 29:0.264115 30:0.261135 31:0.259027 32:0.205837 33:0.18301 34:0.28914 35:0.469708 36:0.474805 37:0.274987 38:0.282718 39:0.286143 40:0.235842 41:0.363163 42:0.23558 43:0.0178522 44:-0.212236 45:0.0160905 46:-0.0384314 47:-0.172233 48:0.410904 49:-0.247042 50:0.0999503 51:0.0366361 52:0.57177 53:0.259349 54:0.268824 55:0.273182 56:0.229516 57:0.355344 58:0.26167 59:0.0585357 60:-0.170568 61:0.100385 62:0.0703648 63:0.101512 64:0.603981 65:-0.233846 66:0.132128 67:0.0416236 68:0.670853 69:0.214943 70:0.229513 71:0.238579 72:0.200863 73:0.333782 74:0.168715 75:0.00543176 76:-0.013309 77:0.119648 78:0.236861 79:0.28259 80:0.542122 81:-0.205782 82:0.140751 83:0.215552 84:0.716602 85:0.244356 86:0.266878 87:0.283747 88:0.256899 89:0.391386 90:0.27123 91:0.143049 92:0.258016 93:0.377724 94:0.478151 95:0.479759 96:0.568457 97:0.141645 98:0.466746 99:0.521435 100:0.963092 101:0.28188 102:0.303965 103:0.320956 104:0.300536 105:0.418251 106:0.336457 107:0.235379 108:0.326459 109:0.430881 110:0.499089 111:0.494092 112:0.564995 113:0.256297 114:0.518803 115:0.527134 116:0.697685
1 1:-1 2:1 3:-1 4:-1 5:-1 6:-1 7:0.24781 8:0.280257 9:0.161577 10:0.262622 11:0.323282 12:0.319792 13:0.245009 14:0.189969 15:0.1894 16:0.225404 17:0.237221 18:0.282385 19:0.255452 20:0.251563 21:0.252078 22:0.254571 23:0.262617 24:0.28216 25:0.28622 26:0.265326 27:0.249549 28:0.264115 29:0.261135 30:0.259027 31:0.205837 32:0.18301 33:0.28914 34:0.469708 35:0.474805 36:0.244628 37:0.282718 38:0.286143 39:0.235842 40:0.363163 41:0.381503 42:0.112889 43:0.0229076 44:-0.149997 45:0.0332037 46:-0.0468067 47:-0.16361 48:0.437824 49:-0.262521 50:0.0490972 51:0.0330169 52:0.642161 53:0.268824 54:0.273182 55:0.229516 56:0.355344 57:0.356564 58:0.135967 59:0.0902892 60:-0.0965698 61:0.128934 62:0.0696314 63:0.147403 64:0.567839 65:-0.233346 66:0.0810964 67:0.039073 68:0.701194 69:0.229514 70:0.23858 71:0.200864 72:0.333782 73:0.332033 74:0.0590441 75:0.0583033 76:0.058097 77:0.155138 78:0.240023 79:0.319976 80:0.468926 81:-0.192156 82:0.0997558 83:0.221026 84:0.742053 85:0.26679 86:0.283681 87:0.25684 88:0.391288 89:0.392995 90:0.178234 91:0.209093 92:0.324887 93:0.409032 94:0.475413 95:0.501344 96:0.486277 97:0.16265 98:0.442889 99:0.535241 100:0.976446 101:0.303706 102:0.320649 103:0.300122 104:0.417736 105:0.419937 106:0.259687 107:0.294202 108:0.380425 109:0.453304 110:0.491702 111:0.506147 112:0.492812 113:0.27325 114:0.496303 115:0.532795 116:0.692403
-1 1:1 2:-1 3:-1 4:-1 5:-1 6:-1 7:0.280257 8:0.161577 9:0.262622 10:0.323282 11:0.319792 12:0.245009 13:0.189969 14:0.1894 15:0.225404 16:0.237221 17:0.282385 18:0.255452 19:0.251563 20:0.252078 21:0.254571 22:0.262617 23:0.28216 24:0.28622 25:0.265326 26:0.249549 27:0.264115 28:0.261135 29:0.259027 30:0.205837 31:0.18301 32:0.28914 33:0.469708 34:0.474805 35:0.244628 36:0.257047 37:0.286143 38:0.235842 39:0.363163 40:0.381503 41:0.305374 42:0.0178522 43:0.0937183 44:-0.12547 45:0.0598237 46:-0.0705773 47:-0.0910666 48:0.431722 49:-0.286869 50:-0.0663062 51:0.0280207 52:0.772365 53:0.273182 54:0.229516 55:0.355344 56:0.356564 57:0.266464 58:0.0585357 59:0.183238 60:-0.0621795 61:0.164646 62:0.0596082 63:0.245964 64:0.491833 65:-0.233332 66:-0.00466763 67:0.0361646 68:0.750705 69:0.238583 70:0.200867 71:0.333785 72:0.332036 73:0.240861 74:0.00543699 75:0.164774 76:0.0957018 77:0.19509 78:0.236813 79:0.392119 80:0.365153 81:-0.177223 82:0.0398034 83:0.229649 84:0.816166 85:0.283646 86:0.256828 87:0.391277 88:0.392955 89:0.311723 90:0.143305 91:0.321806 92:0.360322 93:0.442357 94:0.467137 95:0.548857 96:0.383109 97:0.184631 98:0.408857 99:0.550565 100:0.995995 101:0.320527 102:0.299952 103:0.417463 104:0.419565 105:0.351038 106:0.233306 107:0.391199 108:0.407536 109:0.476933 110:0.479855 111:0.539239 112:0.40549 113:0.290742 114:0.466189 115:0.539241 116:0.690652
1 1:-1 2:-1 3:-1 4:-1 5:-1 6:1 7:0.161577 8:0.262622 9:0.323282 10:0.319792 11:0.245009 12:0.189969 13:0.1894 14:0.225404 15:0.237221 16:0.282385 17:0.255452 18:0.251563 19:0.252078 20:0.254571 21:0.262617 22:0.28216 23:0.28622 24:0.265326 25:0.249549 26:0.264115 27:0.261135 28:0.259027 29:0.205837 30:0.18301 31:0.28914 32:0.469708 33:0.474805 34:0.244628 35:0.257047 36:0.253958 37:0.235842 38:0.363163 39:0.381503 40:0.305374 41:0.197142 42:0.0229076 43:0.159644 44:-0.115937 45:0.0878423 46:-0.0926156 47:0.0844227 48:0.358168 49:-0.323493 50:-0.0918487 51:0.0344353 52:0.799187 53:0.229516 54:0.355344 55:0.356564 56:0.266464 57:0.161613 58:0.0902892 59:0.262342 60:-0.0423449 61:0.198034 62:0.058447 63:0.413934 64:0.354836 65:-0.233368 66:-0.0212617 67:0.0392904 68:0.754293 69:0.200872 70:0.33379 71:0.332041 72:0.240866 73:0.145228 74:0.0583162 75:0.251851 76:0.120903 77:0.230357 78:0.241452 79:0.506307 80:0.218709 81:-0.160628 82:0.0317279 83:0.243919 84:0.88141 85:0.256855 86:0.39133 87:0.393013 88:0.311759 89:0.231984 90:0.209523 91:0.411249 92:0.383773 93:0.46964 94:0.4655 95:0.626344 96:0.251261 97:0.207906 98:0.41071 99:0.56996 100:1 101:0.300005 102:0.417485 103:0.419477 104:0.350855 105:0.28501 106:0.292479 107:0.466935 108:0.424352 109:0.495172 110:0.473716 111:0.596317 112:0.297427 113:0.309046 114:0.464798 115:0.548488 116:0.675008
-1 1:-1 2:-1 3:-1 4:-1 5:1 6:-1 7:0.262622 8:0.323282 9:0.319792 10:0.245009 11:0.189969 12:0.1894 13:0.225404 14:0.237221 15:0.282385 16:0.255452 17:0.251563 18:0.252078 19:0.254571 20:0.262617 21:0.28216 22:0.28622 23:0.265326 24:0.249549 25:0.264115 26:0.261135 27:0.259027 28:0.205837 29:0.18301 30:0.28914 31:0.469708 32:0.474805 33:0.244628 34:0.257047 35:0.253958 36:0.442061 37:0.363163 38:0.381503 39:0.305374 40:0.197142 41:0.162565 42:0.0937183 43:0.204159 44:-0.117122 45:0.097457 46:-0.106869 47:0.322581 48:0.109033 49:-0.28592 50:-0.0932419 51:0.0173003 52:0.807033 53:0.355344 54:0.356564 55:0.266464 56:0.161613 57:0.146376 58:0.183238 59:0.312469 60:-0.0307108 61:0.210925 62:0.0723407 63:0.601363 64:0.0923397 65:-0.184462 66:-0.0194642 67:0.0304148 68:0.757133 69:0.33379 70:0.332041 71:0.240866 72:0.145228 73:0.149544 74:0.164782 75:0.306781 76:0.139442 77:0.245096 78:0.257832 79:0.619503 80:-0.0117678 81:-0.112267 82:0.0360999 83:0.248785 84:0.873377 85:0.391379 86:0.393083 87:0.311839 88:0.232043 89:0.251344 90:0.322364 91:0.46662 92:0.400505 93:0.47748 94:0.473213 95:0.696596 96:0.0607368 97:0.250397 98:0.421965 99:0.585871 100:0.998 101:0.417728 102:0.419685 103:0.350955 104:0.285021 105:0.305089 106:0.389855 107:0.512786 108:0.435495 109:0.497239 110:0.475535 111:0.646348 112:0.145789 113:0.341607 114:0.471184 115:0.555152 116:0.654932
-1 1:-1 2:-1 3:-1 4:1 5:-1 6:-1 7:0.323282 8:0.319792 9:0.245009 10:0.189969 11:0.1894 12:0.225404 13:0.237221 14:0.282385 15:0.255452 16:0.251563 17:0.252078 18:0.254571 19:0.262617 20:0.28216 21:0.28622 22:0.265326 23:0.249549 24:0.264115 25:0.261135 26:0.259027 27:0.205837 28:0.18301 29:0.28914 30:0.469708 31:0.474805 32:0.244628 33:0.257047 34:0.253958 35:0.442061 36:0.317984 37:0.381503 38:0.305374 39:0.197142 40:0.162565 41:0.204738 42:0.159644 43:0.206144 44:-0.0899131 45:0.0777762 46:-0.102108 47:0.470823 48:-0.126951 49:-0.200293 50:-0.0900327 51:-0.0278156 52:0.82386 53:0.356564 54:0.266464 55:0.161613 56:0.146376 57:0.210859 58:0.262342 59:0.31826 60:0.00711204 61:0.197308 62:0.110609 63:0.681533 64:-0.134178 65:-0.109202 66:-0.0141004 67:0.010271 68:0.747313 69:0.332042 70:0.240867 71:0.145228 72:0.149544 73:0.23529 74:0.25185 75:0.318281 76:0.177337 77:0.235912 78:0.291634 79:0.636686 80:-0.198529 81:-0.0491524 82:0.0431087 83:0.249632 84:0.866558 85:0.393149 86:0.311927 87:0.232146 88:0.251421 89:0.346832 90:0.411862 91:0.479303 92:0.432398 93:0.464013 94:0.494314 95:0.682633 96:-0.0845336 97:0.300481 98:0.435168 99:0.59943 100:0.994793 101:0.420206 102:0.351439 103:0.28541 104:0.305394 105:0.390084 106:0.466114 107:0.522212 108:0.459234 109:0.48211 110:0.488677 111:0.626208 112:0.0332719 113:0.379808 114:0.479672 115:0.560602 116:0.63497
1 1:-1 2:-1 3:1 4:-1 5:-1 6:-1 7:0.319792 8:0.245009 9:0.189969 10:0.1894 11:0.225404 12:0.237221 13:0.282385 14:0.255452 15:0.251563 16:0.252078 17:0.254571 18:0.262617 19:0.28216 20:0.28622 21:0.265326 22:0.249549 23:0.264115 24:0.261135 25:0.259027 26:0.205837 27:0.18301 28:0.28914 29:0.469708 30:0.474805 31:0.244628 32:0.257047 33:0.253958 34:0.442061 35:0.317984 36:0.127032 37:0.305374 38:0.197142 39:0.162565 40:0.204738 41:0.268969 42:0.204159 43:0.188391 44:-0.0565667 45:0.0453365 46:-0.088404 47:0.476971 48:-0.165256 49:-0.170582 50:-0.085496 51:-0.0432842 52:0.803136 53:0.266464 54:0.161613 55:0.146376 56:0.210859 57:0.290529 58:0.312469 59:0.307588 60:0.0472599 61:0.17815 62:0.162727 63:0.625463 64:-0.194858 65:-0.0694585 66:-0.00770903 67:0.0106062 68:0.715193 69:0.240868 70:0.145229 71:0.149545 72:0.235291 73:0.330899 74:0.306782 75:0.315245 76:0.21474 77:0.223583 78:0.33294 79:0.544024 80:-0.249149 81:-0.0118292 82:0.050873 83:0.264155 84:0.851883 85:0.311959 86:0.232202 87:0.25149 88:0.346869 89:0.44696 90:0.467221 91:0.478065 92:0.461804 93:0.448062 94:0.519454 95:0.57783 96:-0.114505 97:0.333028 98:0.448539 99:0.621894 100:0.982584 101:0.35214 102:0.286075 103:0.305975 104:0.390584 105:0.477659 106:0.512519 107:0.520004 108:0.480728 109:0.465508 110:0.505158 111:0.531786 112:0.0140738 113:0.404967 114:0.488902 115:0.574007 116:0.610002
1 1:-1 2:1 3:-1 4:-1 5:-1 6:-1 7:0.245009 8:0.189969 9:0.1894 10:0.225404 11:0.237221 12:0.282385 13:0.255452 14:0.251563 15:0.252078 16:0.254571 17:0.262617 18:0.28216 19:0.28622 20:0.265326 21:0.249549 22:0.264115 23:0.261135 24:0.259027 25:0.205837 26:0.18301 27:0.28914 28:0.469708 29:0.474805 30:0.244628 31:0.257047 32:0.253958 33:0.442061 34:0.317984 35:0.127032 36:0.257411 37:0.197142 38:0.162565 39:0.204738 40:0.268969 41:0.303802 42:0.206144 43:0.196807 44:-0.0384314 45:0.0318152 46:-0.0222957 47:0.447323 48:-0.234317 49:-0.116705 50:-0.0907269 51:-0.0715517 52:0.786991 53:0.161613 54:0.146376 55:0.210859 56:0.290529 57:0.333542 58:0.31826 59:0.324553 60:0.0703648 61:0.185001 62:0.26352 63:0.529238 64:-0.276968 65:-0.015956 66:-0.00708957 67:0.00866823 68:0.693953 69:0.145231 70:0.149547 71:0.235293 72:0.330901 73:0.383604 74:0.318283 75:0.338512 76:0.236938 77:0.23621 78:0.405949 79:0.421542 80:-0.310812 81:0.0325306 82:0.054864 83:0.279383 84:0.842136 85:0.232229 86:0.251544 87:0.34693 88:0.446988 89:0.501903 90:0.479855 91:0.501101 92:0.476522 93:0.453784 94:0.568304 95:0.452531 96:-0.150171 97:0.368716 98:0.459442 99:0.644372 100:0.969364 101:0.287396 102:0.307279 103:0.391815 104:0.478821 105:0.525677 106:0.522966 107:0.538976 108:0.490726 109:0.468069 110:0.541931 111:0.423529 112:-0.00748613 113:0.433648 114:0.498092 115:0.589831 116:0.58875
-1 1:1 2:-1 3:-1 4:-1 5:-1 6:-1 7:0.189969 8:0.1894 9:0.225404 10:0.237221 11:0.282385 12:0.255452 13:0.251563 14:0.252078 15:0.254571 16:0.262617 17:0.28216 18:0.28622 19:0.265326 20:0.249549 21:0.264115 22:0.261135 23:0.259027 24:0.205837 25:0.18301 26:0.28914 27:0.469708 28:0.474805 29:0.244628 30:0.257047 31:0.253958 32:0.442061 33:0.317984 34:0.127032 35:0.257411 36:0.275326 37:0.162565 38:0.204738 39:0.268969 40:0.303802 41:0.335861 42:0.188391 43:0.213268 44:-0.0468067 45:0.0353521 46:0.161384 47:0.328665 48:-0.354499 49:-0.0703118 50:-0.0469346 51:-0.108991 52:0.691055 53:0.146376 54:0.210859 55:0.290529 56:0.333542 57:0.368271 58:0.307588 59:0.348572 60:0.0696314 61:0.213888 62:0.455538 63:0.358771 64:-0.388687 65:0.0312214 66:0.0245376 67:0.00859145 68:0.629926 69:0.149548 70:0.235293 71:0.330901 72:0.383604 73:0.42447 74:0.315246 75:0.36714 76:0.240104 77:0.267952 78:0.537378 79:0.247836 80:-0.387185 81:0.0701213 82:0.0791903 83:0.296308 84:0.803687 85:0.251373 86:0.346777 87:0.446829 88:0.501704 89:0.542686 90:0.478328 91:0.527432 92:0.473662 93:0.474354 94:0.660641 95:0.290453 96:-0.194587 97:0.397795 98:0.481634 99:0.66522 100:0.942007 101:0.308214 102:0.392734 103:0.479651 104:0.526428 105:0.560461 106:0.521076 107:0.560055 108:0.485657 109:0.482354 110:0.613272 111:0.286706 112:-0.0354261 113:0.456889 114:0.516211 115:0.604888 116:0.56048
1 1:-1 2:-1 3:-1 4:-1 5:-1 6:1 7:0.1894 8:0.225404 9:0.237221 10:0.282385 11:0.255452 12:0.251563 13:0.252078 14:0.254571 15:0.262617 16:0.28216 17:0.28622 18:0.265326 19:0.249549 20:0.264115 21:0.261135 22:0.259027 23:0.205837 24:0.18301 25:0.28914 26:0.469708 27:0.474805 28:0.244628 29:0.257047 30:0.253958 31:0.442061 32:0.317984 33:0.127032 34:0.257411 35:0.275326 36:0.31744 37:0.204738 38:0.268969 39:0.303802 40:0.335861 41:0.306784 42:0.196807 43:0.234539 44:-0.0705773 45:0.0451726 46:0.40772 47:0.18593 48:-0.592395 49:0.125206 50:-0.0886288 51:-0.11537 52:0.680023 53:0.210859 54:0.290529 55:0.333542 56:0.368271 57:0.342523 58:0.324553 59:0.375001 60:0.0596082 61:0.253084 62:0.666462 63:0.17554 64:-0.564692 65:0.155516 66:-0.00100914 67:0.032293 68:0.607004 69:0.235293 70:0.330901 71:0.383604 72:0.42447 73:0.403192 74:0.338511 75:0.396183 76:0.236873 77:0.306408 78:0.66512 79:0.0740505 80:-0.500037 81:0.15309 82:0.0639693 83:0.327477 84:0.787109 85:0.346602 86:0.446668 87:0.501534 88:0.542476 89:0.52332 90:0.501058 91:0.552451 92:0.465084 93:0.498613 94:0.742186 95:0.13643 96:-0.263006 97:0.452731 98:0.477989 99:0.695245 100:0.927306 101:0.393669 102:0.480573 103:0.527251 104:0.561205 105:0.543251 106:0.539526 107:0.579561 108:0.475884 109:0.499268 110:0.674085 111:0.159219 112:-0.081312 113:0.49883 114:0.513768 115:0.626907 116:0.542761
-1 1:-1 2:-1 3:-1 4:-1 5:1 6:-1 7:0.225404 8:0.237221 9:0.282385 10:0.255452 11:0.251563 12:0.252078 13:0.254571 14:0.262617 15:0.28216 16:0.28622 17:0.265326 18:0.249549 19:0.264115 20:0.261135 21:0.259027 22:0.205837 23:0.18301 24:0.28914 25:0.469708 26:0.474805 27:0.244628 28:0.257047 29:0.253958 30:0.442061 31:0.317984 32:0.127032 33:0.257411 34:0.275326 35:0.31744 36:0.116939 37:0.268969 38:0.303802 39:0.335861 40:0.306784 41:0.309184 42:0.213268 43:0.254463 44:-0.0926156 45:0.0496914 46:0.55768 47:-0.000469002 48:-0.654129 49:0.181262 50:-0.0535911 51:-0.0769134 52:0.632784 53:0.290529 54:0.333542 55:0.368271 56:0.342523 57:0.35172 58:0.348572 59:0.397042 60:0.058447 61:0.292194 62:0.745473 63:-0.02867 64:-0.577716 65:0.181909 66:0.0261073 67:0.0841697 68:0.56665 69:0.330901 70:0.383604 71:0.42447 72:0.403191 73:0.419297 74:0.367138 75:0.419181 76:0.241479 77:0.341284 78:0.674486 79:-0.103722 80:-0.479128 81:0.16675 82:0.0853897 83:0.374 84:0.766014 85:0.446481 86:0.501356 87:0.542286 88:0.523094 89:0.540001 90:0.527357 91:0.570149 92:0.462903 93:0.51733 94:0.717649 95:-0.0123859 96:-0.220827 97:0.463236 98:0.498269 99:0.734385 100:0.909957 101:0.4815 102:0.528165 103:0.562015 104:0.543982 105:0.5571 106:0.560563 107:0.592468 108:0.471468 109:0.511178 110:0.646148 111:0.0386464 112:-0.0392126 113:0.507212 114:0.530229 115:0.655758 116:0.523522
1 1:-1 2:-1 3:-1 4:1 5:-1 6:-1 7:0.237221 8:0.282385 9:0.255452 10:0.251563 11:0.252078 12:0.254571 13:0.262617 14:0.28216 15:0.28622 16:0.265326 17:0.249549 18:0.264115 19:0.261135 20:0.259027 21:0.205837 22:0.18301 23:0.28914 24:0.469708 25:0.474805 26:0.244628 27:0.257047 28:0.253958 29:0.442061 30:0.317984 31:0.127032 32:0.257411 33:0.275326 34:0.31744 35:0.116939 36:0.108033 37:0.303802 38:0.335861 39:0.306784 40:0.309184 41:0.319431 42:0.234539 43:0.25298 44:-0.106869 45:0.119265 46:0.502335 47:-0.122929 48:-0.556158 49:0.144351 50:-0.0294619 51:-5.50637e-006 52:0.571955 53:0.333542 54:0.368271 55:0.342523 56:0.35172 57:0.368833 58:0.375001 59:0.397121 60:0.0723408 61:0.39408 62:0.613797 63:-0.166297 64:-0.463128 65:0.150146 66:0.0422579 67:0.156843 68:0.544583 69:0.383604 70:0.42447 71:0.403191 72:0.419297 73:0.44282 74:0.396181 75:0.420771 76:0.25786 77:0.42674 78:0.516544 79:-0.219058 80:-0.361974 81:0.142021 82:0.0978554 83:0.430019 84:0.740669 85:0.501152 86:0.542088 87:0.522883 88:0.539751 89:0.562663 90:0.552326 91:0.56676 92:0.469953 93:0.576665 94:0.552429 95:-0.101825 96:-0.103748 97:0.450284 98:0.512118 99:0.778048 100:0.891956 101:0.52895 102:0.562783 103:0.544639 104:0.557675 105:0.575607 106:0.57985 107:0.58718 108:0.474398 109:0.555765 110:0.502506 111:-0.0306999 112:0.0608167 113:0.497841 114:0.540992 115:0.687109 116:0.503575
